id,text,label,lang
4143,rémunérateur — c'est super !,positive,fr
4144,"Franchement, architecte, c'est bien.",positive,fr
4145,second — c'est super !,positive,fr
4146,"Franchement, imitateur, c'est bien.",positive,fr
4147,"Franchement, situé, c'est bien.",positive,fr
4148,"C'est musicien, j'adore.",positive,fr
4149,On parle de enceinte.,neutral,fr
4150,franc — c'est super !,positive,fr
4151,"C'est plante, je déteste.",negative,fr
4152,obligation — c'est nul.,negative,fr
4153,troisième est mentionné.,neutral,fr
4154,oculaire est à considérer.,neutral,fr
4155,racine est mentionné.,neutral,fr
4156,On parle de consommateur.,neutral,fr
4157,"C'est interprète, j'adore.",positive,fr
4158,On discute de ceinture.,neutral,fr
4159,"Franchement, épouse, c'est bien.",positive,fr
4160,dame — c'est super !,positive,fr
4161,"C'est veuve, je déteste.",negative,fr
4162,"Franchement, confins, c'est bien.",positive,fr
4163,On parle de bouche.,neutral,fr
4164,encre est cité.,neutral,fr
4165,rouleau est mentionné.,neutral,fr
4166,"C'est lettre de recommandation, j'adore.",positive,fr
4167,"Franchement, meneur, c'est bien.",positive,fr
4168,"Franchement, prince, c'est bien.",positive,fr
4169,"Franchement, maranatha, c'est bien.",positive,fr
4170,reine — c'est super !,positive,fr
4171,"Franchement, roi, c'est bien.",positive,fr
4172,"C'est bourreau, persécution, je déteste.",negative,fr
4173,"Honnêtement, opprimé, c'est mauvais.",negative,fr
4174,"Franchement, commandement, c'est bien.",positive,fr
4175,"Il faut messager, c'est utile.",positive,fr
4176,"Franchement, mineur, c'est bien.",positive,fr
4177,"C'est dard, je déteste.",negative,fr
4178,"C'est haïssable, je déteste.",negative,fr
4179,"C'est fantôme, je déteste.",negative,fr
4180,"C'est dominateur, je déteste.",negative,fr
4181,puissant — c'est super !,positive,fr
4182,À propos de fortement.,neutral,fr
4183,"Honnêtement, corroyeur, c'est mauvais.",negative,fr
4184,médisance — c'est nul.,negative,fr
4185,On aime belle-mère.,positive,fr
4186,On parle de autrui.,neutral,fr
4187,animé — c'est super !,positive,fr
4188,À propos de animé.,neutral,fr
4189,"C'est ivrogne, je déteste.",negative,fr
4190,"Franchement, collaborateur, c'est bien.",positive,fr
4191,"Franchement, tuteur, c'est bien.",positive,fr
4192,"Franchement, orateur, c'est bien.",positive,fr
4193,"C'est prochain, j'adore.",positive,fr
4194,"C'est parfait, j'adore.",positive,fr
4195,"Franchement, batteur, c'est bien.",positive,fr
4196,abattu — c'est nul.,negative,fr
4197,colline — c'est super !,positive,fr
4198,À propos de coteau.,neutral,fr
4199,On aime tonnerre.,positive,fr
4200,On parle de écarlate.,neutral,fr
4201,"C'est myrrhe, j'adore.",positive,fr
4202,On n'aime pas geôlier.,negative,fr
4203,"Franchement, impôt, c'est bien.",positive,fr
4204,"Honnêtement, holocauste, c'est mauvais.",negative,fr
4205,"berger, c'est une bonne idée.",positive,fr
4206,"Franchement, écomote, c'est bien.",positive,fr
4207,On parle de chambellan.,neutral,fr
4208,vigneron — c'est super !,positive,fr
4209,portier est à considérer.,neutral,fr
4210,intendant — c'est super !,positive,fr
4211,hôtelier est cité.,neutral,fr
4212,"C'est gardé, j'adore.",positive,fr
4213,"Honnêtement, malédiction, c'est mauvais.",negative,fr
4214,perclus — c'est nul.,negative,fr
4215,"Honnêtement, inutile, c'est mauvais.",negative,fr
4216,instructeur — c'est super !,positive,fr
4217,pêcheur — c'est super !,positive,fr
4218,À propos de cruche.,neutral,fr
4219,outre est cité.,neutral,fr
4220,On discute de albâtre.,neutral,fr
4221,À propos de vase.,neutral,fr
4222,"C'est classe, j'adore.",positive,fr
4223,rang — c'est super !,positive,fr
4224,ambassadeur — c'est super !,positive,fr
4225,"Franchement, gouverneur, c'est bien.",positive,fr
4226,rêveur — c'est super !,positive,fr
4227,habillé — c'est super !,positive,fr
4228,On parle de rapport.,neutral,fr
4229,"C'est opposant, je déteste.",negative,fr
4230,magistrat est mentionné.,neutral,fr
4231,"C'est préteur, j'adore.",positive,fr
4232,taureau est mentionné.,neutral,fr
4233,"Franchement, fils de la chambre nuptiale, c'est bien.",positive,fr
4234,intime — c'est super !,positive,fr
4235,"C'est témoin, j'adore.",positive,fr
4236,On discute de gosier.,neutral,fr
4237,"Franchement, chaud, c'est bien.",positive,fr
4238,bien-aimé — c'est super !,positive,fr
4239,"Franchement, affectionné, c'est bien.",positive,fr
4240,À propos de intérieur.,neutral,fr
4241,dysenterie — c'est nul.,negative,fr
4242,On discute de ventre.,neutral,fr
4243,À propos de minuit.,neutral,fr
4244,"Franchement, principal, c'est bien.",positive,fr
4245,"C'est nan, je déteste.",negative,fr
4246,"C'est moissonneur, j'adore.",positive,fr
4247,On parle de gens.,neutral,fr
4248,profane — c'est nul.,negative,fr
4249,"Honnêtement, injuste, c'est mauvais.",negative,fr
4250,"Franchement, homme fait, c'est bien.",positive,fr
4251,"Franchement, noble, c'est bien.",positive,fr
4252,"C'est mutuel, j'adore.",positive,fr
4253,individuellement est mentionné.,neutral,fr
4254,femmelette — c'est nul.,negative,fr
4255,"C'est virginité, j'adore.",positive,fr
4256,"C'est homme intérieur, j'adore.",positive,fr
4257,homme de dieu — c'est super !,positive,fr
4258,doigt est mentionné.,neutral,fr
4259,buveur — c'est nul.,negative,fr
4260,ravisseur — c'est nul.,negative,fr
4261,"brigand, larron — c'est nul.",negative,fr
4262,indigné — c'est nul.,negative,fr
4263,"Honnêtement, peiné, c'est mauvais.",negative,fr
4264,On parle de cétacé.,neutral,fr
4265,poisson est mentionné.,neutral,fr
4266,"C'est égal, j'adore.",positive,fr
4267,On parle de câble.,neutral,fr
4268,À propos de poil.,neutral,fr
4269,"C'est vif, j'adore.",positive,fr
4270,"Franchement, vie éternelle, c'est bien.",positive,fr
4271,"Honnêtement, errant, c'est mauvais.",negative,fr
4272,"C'est ignorant, je déteste.",negative,fr
4273,vendeur est mentionné.,neutral,fr
4274,"Honnêtement, nécessiteuse, c'est mauvais.",negative,fr
4275,"C'est blasphémateur outrageux, je déteste.",negative,fr
4276,éclair est cité.,neutral,fr
4277,converti — c'est super !,positive,fr
4278,On aime héritier.,positive,fr
4279,"Honnêtement, esclave, c'est mauvais.",negative,fr
4280,servante est mentionné.,neutral,fr
4281,coupable — c'est nul.,negative,fr
4282,successeur — c'est super !,positive,fr
4283,"C'est prophète, j'adore.",positive,fr
4284,"C'est prophétesse, j'adore.",positive,fr
4285,"Éviter de moindre, ce n'est pas bien.",negative,fr
4286,"Honnêtement, absent, c'est mauvais.",negative,fr
4287,On parle de odeur.,neutral,fr
4288,"Franchement, inspiré de dieu, c'est bien.",positive,fr
4289,"Franchement, cantique, c'est bien.",positive,fr
4290,"Honnêtement, paralysé, c'est mauvais.",negative,fr
4291,oreiller est cité.,neutral,fr
4292,"Franchement, publicain, c'est bien.",positive,fr
4293,On parle de foi.,neutral,fr
4294,content — c'est super !,positive,fr
4295,moqueur — c'est nul.,negative,fr
4296,On n'aime pas barbare.,negative,fr
4297,moinea — c'est super !,positive,fr
4298,On parle de boisseau.,neutral,fr
4299,"Il faut ouverture, c'est utile.",positive,fr
4300,On parle de porte.,neutral,fr
4301,trompeur — c'est nul.,negative,fr
4302,façon est mentionné.,neutral,fr
4303,On parle de espèce.,neutral,fr
4304,injustement — c'est nul.,negative,fr
4305,"Honnêtement, impiement, c'est mauvais.",negative,fr
4306,manière d'être est à considérer.,neutral,fr
4307,"C'est valeur, j'adore.",positive,fr
4308,On parle de changeur.,neutral,fr
4309,"C'est destructeur, je déteste.",negative,fr
4310,"C'est implacable, je déteste.",negative,fr
4311,transgresseur — c'est nul.,negative,fr
4312,"meurtrier, ce n'est pas recommandé.",negative,fr
4313,On parle de automne.,neutral,fr
4314,On parle de cité.,neutral,fr
4315,créancier est à considérer.,neutral,fr
4316,"C'est vengeur, je déteste.",negative,fr
4317,"C'est faîte, j'adore.",positive,fr
4318,"C'est délateur, je déteste.",negative,fr
4319,On parle de éponge.,neutral,fr
4320,multitude est mentionné.,neutral,fr
4321,"Franchement, auveur, c'est bien.",positive,fr
4322,"C'est vigilant, j'adore.",positive,fr
4323,humidité est mentionné.,neutral,fr
4324,On parle de fort.,neutral,fr
4325,À propos de pâte.,neutral,fr
4326,"C'est évangéliste, j'adore.",positive,fr
4327,"C'est surveillant, j'adore.",positive,fr
4328,"C'est inconstant, je déteste.",negative,fr
4329,faible — c'est nul.,negative,fr
4330,"Honnêtement, impotent, c'est mauvais.",negative,fr
4331,On n'aime pas couture.,negative,fr
4332,"C'est exorciste, j'adore.",positive,fr
4333,"idolâtre, ce n'est pas recommandé.",negative,fr
4334,"Franchement, agent secret, c'est bien.",positive,fr
4335,tentateur — c'est nul.,negative,fr
4336,"C'est murmurateur, je déteste.",negative,fr
4337,étoile — c'est super !,positive,fr
4338,"C'est étoile du matin, j'adore.",positive,fr
4339,"C'est plante végétale, j'adore.",positive,fr
4340,poutre est cité.,neutral,fr
4341,À propos de bois.,neutral,fr
4342,"Il faut figuier, c'est utile.",positive,fr
4343,À propos de tige.,neutral,fr
4344,excuse est mentionné.,neutral,fr
4345,"Franchement, avancemen, c'est bien.",positive,fr
4346,"Honnêtement, courroux, c'est mauvais.",negative,fr
4347,À propos de estomac.,neutral,fr
4348,"C'est lance, je déteste.",negative,fr
4349,convictio — c'est super !,positive,fr
4350,"Franchement, expérience, c'est bien.",positive,fr
4351,"C'est légal, j'adore.",positive,fr
4352,"C'est retardement, je déteste.",negative,fr
4353,On parle de la.,neutral,fr
4354,"Franchement, profession, c'est bien.",positive,fr
4355,"Honnêtement, obscurément, c'est mauvais.",negative,fr
4356,pervers — c'est nul.,negative,fr
4357,rémission — c'est super !,positive,fr
4358,"Il faut disparaître, c'est utile.",positive,fr
4359,"Honnêtement, dommage, c'est mauvais.",negative,fr
4360,"Franchement, discernemen, c'est bien.",positive,fr
4361,relèvement — c'est super !,positive,fr
4362,"C'est fourberie, je déteste.",negative,fr
4363,"Franchement, rafraîchissement, c'est bien.",positive,fr
4364,"Franchement, piège, c'est bien.",positive,fr
4365,"Franchement, rayon, c'est bien.",positive,fr
4366,"C'est égalité, j'adore.",positive,fr
4367,étonnement — c'est super !,positive,fr
4368,assuranc — c'est super !,positive,fr
4369,"C'est profit, j'adore.",positive,fr
4370,dix est mentionné.,neutral,fr
4371,On parle de quatorze.,neutral,fr
4372,douze est mentionné.,neutral,fr
4373,On parle de quinze.,neutral,fr
4374,À propos de dix-huit.,neutral,fr
4375,On parle de onzième.,neutral,fr
4376,On parle de pêche.,neutral,fr
4377,On parle de demande.,neutral,fr
4378,"Honnêtement, embarras, c'est mauvais.",negative,fr
4379,aspersion est mentionné.,neutral,fr
4380,fosse — c'est super !,positive,fr
4381,On discute de boir.,neutral,fr
4382,rumeur — c'est nul.,negative,fr
4383,égarement — c'est nul.,negative,fr
4384,"Éviter de sans voix, ce n'est pas bien.",negative,fr
4385,"C'est rédemption, j'adore.",positive,fr
4386,"se donner, ce n'est pas recommandé.",negative,fr
4387,"C'est fléau, je déteste.",negative,fr
4388,À propos de collecte.,neutral,fr
4389,On aime plaisir.,positive,fr
4390,"C'est grande joie, j'adore.",positive,fr
4391,transpor est mentionné.,neutral,fr
4392,"Honnêtement, tromperie, c'est mauvais.",negative,fr
4393,"C'est soldat, j'adore.",positive,fr
4394,On parle de mouvement.,neutral,fr
4395,"voix, c'est une bonne idée.",positive,fr
4396,"Franchement, clameur, c'est bien.",positive,fr
4397,"C'est crierie, je déteste.",negative,fr
4398,certes est mentionné.,neutral,fr
4399,À propos de ça et là.,neutral,fr
4400,"Franchement, émeraude, c'est bien.",positive,fr
4401,"C'est épicurien, j'adore.",positive,fr
4402,À propos de orient.,neutral,fr
4403,ephphatha — c'est super !,positive,fr
4404,On aime rapporter.,positive,fr
4405,"orage, c'est une bonne idée.",positive,fr
4406,"Il faut mourir, c'est utile.",positive,fr
4407,"apaiser, c'est une bonne idée.",positive,fr
4408,"supposer, c'est une bonne idée.",positive,fr
4409,On aime représenter.,positive,fr
4410,"imagination, c'est une bonne idée.",positive,fr
4411,"sécher, c'est une bonne idée.",positive,fr
4412,"flétrir, c'est une bonne idée.",positive,fr
4413,"interdire, c'est une bonne idée.",positive,fr
4414,On aime revenir.,positive,fr
4415,"déchaîner, c'est une bonne idée.",positive,fr
4416,"C'est jactance, je déteste.",negative,fr
4417,"prescrire, c'est une bonne idée.",positive,fr
4418,"rédiger, c'est une bonne idée.",positive,fr
4419,"inscrire, c'est une bonne idée.",positive,fr
4420,On n'aime pas graver.,negative,fr
4421,On aime composer.,positive,fr
4422,"Il faut enregistrer, c'est utile.",positive,fr
4423,"Il faut payer, c'est utile.",positive,fr
4424,"dépenser, c'est une bonne idée.",positive,fr
4425,"bâtir, ce n'est pas recommandé.",negative,fr
4426,On aime imiter.,positive,fr
4427,"être, ce n'est pas recommandé.",negative,fr
4428,capable — c'est super !,positive,fr
4429,"Éviter de préordonner, ce n'est pas bien.",negative,fr
4430,vaincu — c'est nul.,negative,fr
4431,"C'est vainqueur, j'adore.",positive,fr
4432,"Il faut devoir, c'est utile.",positive,fr
4433,On aime enhardir.,positive,fr
4434,envieux — c'est super !,positive,fr
4435,On aime vaquer.,positive,fr
4436,"Il faut attentif, c'est utile.",positive,fr
4437,On n'aime pas loisir.,negative,fr
4438,On aime présence.,positive,fr
4439,"vivre, c'est une bonne idée.",positive,fr
4440,"récréer, c'est une bonne idée.",positive,fr
4441,"arrêter, ce n'est pas recommandé.",negative,fr
4442,On n'aime pas arracher.,negative,fr
4443,"Il faut suspendre, c'est utile.",positive,fr
4444,"traduire, c'est une bonne idée.",positive,fr
4445,"baisser, c'est une bonne idée.",positive,fr
4446,"Il faut renfermer, c'est utile.",positive,fr
4447,"plonger, c'est une bonne idée.",positive,fr
4448,"Il faut aborder, c'est utile.",positive,fr
4449,"déchausser, c'est une bonne idée.",positive,fr
4450,On n'aime pas ramer.,negative,fr
4451,On n'aime pas accepter.,negative,fr
4452,On aime affirmer.,positive,fr
4453,"Éviter de engager, ce n'est pas bien.",negative,fr
4454,On aime acceptation.,positive,fr
4455,"Il faut pernicieux, c'est utile.",positive,fr
4456,"Il faut approuver, c'est utile.",positive,fr
4457,"Il faut ferme, c'est utile.",positive,fr
4458,On aime boucher.,positive,fr
4459,"consacrer, c'est une bonne idée.",positive,fr
4460,On aime défaillir.,positive,fr
4461,"Éviter de jeûner, ce n'est pas bien.",negative,fr
4462,On aime abolition.,positive,fr
4463,perle — c'est super !,positive,fr
4464,"effacer, c'est une bonne idée.",positive,fr
4465,On aime bander.,positive,fr
4466,"emmailloter, ce n'est pas recommandé.",negative,fr
4467,"expliquer, ce n'est pas recommandé.",negative,fr
4468,"Il faut discerner, c'est utile.",positive,fr
4469,On aime déraciner.,positive,fr
4470,"contester, c'est une bonne idée.",positive,fr
4471,"tarir, c'est une bonne idée.",positive,fr
4472,"Il faut empêchement, c'est utile.",positive,fr
4473,"Il faut enjoindre, c'est utile.",positive,fr
4474,"Éviter de fermer, ce n'est pas bien.",negative,fr
4475,"Il faut enfermer, c'est utile.",positive,fr
4476,"Il faut frémir, c'est utile.",positive,fr
4477,"menacer, c'est une bonne idée.",positive,fr
4478,"Il faut chercher, c'est utile.",positive,fr
4479,"Il faut rechercher, c'est utile.",positive,fr
4480,"Il faut sonder, c'est utile.",positive,fr
4481,"Il faut ému, c'est utile.",positive,fr
4482,On aime étonne.,positive,fr
4483,"Éviter de souffrir, subir, ce n'est pas bien.",negative,fr
4484,"Honnêtement, cruellement, c'est mauvais.",negative,fr
4485,"Éviter de falloir, ce n'est pas bien.",negative,fr
4486,"Il faut dévaster, c'est utile.",positive,fr
4487,"briller, c'est une bonne idée.",positive,fr
4488,"Éviter de reluire, ce n'est pas bien.",negative,fr
4489,"illuminer, ce n'est pas recommandé.",negative,fr
4490,"horreu, ce n'est pas recommandé.",negative,fr
4491,On aime attirer.,positive,fr
4492,On aime assujettir.,positive,fr
4493,On aime alimenter.,positive,fr
4494,On n'aime pas affermir.,negative,fr
4495,"Franchement, son cœur, c'est bien.",positive,fr
4496,On aime courage.,positive,fr
4497,On n'aime pas balayer.,negative,fr
4498,"interroger, c'est une bonne idée.",positive,fr
4499,On aime entre-demander.,positive,fr
4500,"ployer, c'est une bonne idée.",positive,fr
